cases,region,date
58,REGION VI-WESTERN VISAYAS,09/02/2018
42,REGION VI-WESTERN VISAYAS,09/09/2018
45,REGION VI-WESTERN VISAYAS,16/09/2018
40,REGION VI-WESTERN VISAYAS,23/09/2018
26,REGION VI-WESTERN VISAYAS,30/09/2018
30,REGION VI-WESTERN VISAYAS,10/07/2018
30,REGION VI-WESTERN VISAYAS,14/10/2018
34,REGION VI-WESTERN VISAYAS,21/10/2018
14,REGION VI-WESTERN VISAYAS,28/10/2018
14,REGION VI-WESTERN VISAYAS,11/04/2018
20,REGION VI-WESTERN VISAYAS,11/11/2018
18,REGION VI-WESTERN VISAYAS,18/11/2018
13,REGION VI-WESTERN VISAYAS,25/11/2018
10,REGION VI-WESTERN VISAYAS,12/02/2018
13,REGION VI-WESTERN VISAYAS,12/09/2018
10,REGION VI-WESTERN VISAYAS,16/12/2018
15,REGION VI-WESTERN VISAYAS,23/12/2018
22,REGION VI-WESTERN VISAYAS,30/12/2018
74,REGION VI-WESTERN VISAYAS,01/07/2018
97,REGION VI-WESTERN VISAYAS,14/01/2018
70,REGION VI-WESTERN VISAYAS,21/01/2018
56,REGION VI-WESTERN VISAYAS,28/01/2018
85,REGION VI-WESTERN VISAYAS,02/04/2018
85,REGION VI-WESTERN VISAYAS,02/11/2018
46,REGION VI-WESTERN VISAYAS,18/02/2018
57,REGION VI-WESTERN VISAYAS,25/02/2018
60,REGION VI-WESTERN VISAYAS,03/04/2018
46,REGION VI-WESTERN VISAYAS,03/11/2018
56,REGION VI-WESTERN VISAYAS,18/03/2018
43,REGION VI-WESTERN VISAYAS,25/03/2018
43,REGION VI-WESTERN VISAYAS,04/01/2018
45,REGION VI-WESTERN VISAYAS,04/08/2018
53,REGION VI-WESTERN VISAYAS,15/04/2018
48,REGION VI-WESTERN VISAYAS,22/04/2018
57,REGION VI-WESTERN VISAYAS,29/04/2018
64,REGION VI-WESTERN VISAYAS,05/06/2018
57,REGION VI-WESTERN VISAYAS,13/05/2018
62,REGION VI-WESTERN VISAYAS,20/05/2018
61,REGION VI-WESTERN VISAYAS,27/05/2018
98,REGION VI-WESTERN VISAYAS,06/03/2018
103,REGION VI-WESTERN VISAYAS,06/10/2018
123,REGION VI-WESTERN VISAYAS,17/06/2018
201,REGION VI-WESTERN VISAYAS,24/06/2018
230,REGION VI-WESTERN VISAYAS,07/01/2018
247,REGION VI-WESTERN VISAYAS,07/08/2018
260,REGION VI-WESTERN VISAYAS,15/07/2018
263,REGION VI-WESTERN VISAYAS,22/07/2018
256,REGION VI-WESTERN VISAYAS,29/07/2018
253,REGION VI-WESTERN VISAYAS,08/05/2018
283,REGION VI-WESTERN VISAYAS,08/12/2018
270,REGION VI-WESTERN VISAYAS,19/08/2018
315,REGION VI-WESTERN VISAYAS,26/08/2018
287,REGION VI-WESTERN VISAYAS,09/02/2018
287,REGION VI-WESTERN VISAYAS,09/09/2018
237,REGION VI-WESTERN VISAYAS,16/09/2018
221,REGION VI-WESTERN VISAYAS,23/09/2018
243,REGION VI-WESTERN VISAYAS,30/09/2018
203,REGION VI-WESTERN VISAYAS,10/07/2018
261,REGION VI-WESTERN VISAYAS,14/10/2018
196,REGION VI-WESTERN VISAYAS,21/10/2018
194,REGION VI-WESTERN VISAYAS,28/10/2018
202,REGION VI-WESTERN VISAYAS,11/04/2018
185,REGION VI-WESTERN VISAYAS,11/11/2018
203,REGION VI-WESTERN VISAYAS,18/11/2018
185,REGION VI-WESTERN VISAYAS,25/11/2018
161,REGION VI-WESTERN VISAYAS,12/02/2018
133,REGION VI-WESTERN VISAYAS,12/09/2018
142,REGION VI-WESTERN VISAYAS,16/12/2018
100,REGION VI-WESTERN VISAYAS,23/12/2018
128,REGION VI-WESTERN VISAYAS,30/12/2018
14,REGION VII-CENTRAL VISAYAS,01/07/2018
18,REGION VII-CENTRAL VISAYAS,14/01/2018
14,REGION VII-CENTRAL VISAYAS,21/01/2018
13,REGION VII-CENTRAL VISAYAS,28/01/2018
8,REGION VII-CENTRAL VISAYAS,02/04/2018
12,REGION VII-CENTRAL VISAYAS,02/11/2018
1,REGION VII-CENTRAL VISAYAS,18/02/2018
11,REGION VII-CENTRAL VISAYAS,25/02/2018
14,REGION VII-CENTRAL VISAYAS,03/04/2018
9,REGION VII-CENTRAL VISAYAS,03/11/2018
6,REGION VII-CENTRAL VISAYAS,18/03/2018
11,REGION VII-CENTRAL VISAYAS,25/03/2018
5,REGION VII-CENTRAL VISAYAS,04/01/2018
10,REGION VII-CENTRAL VISAYAS,04/08/2018
6,REGION VII-CENTRAL VISAYAS,15/04/2018
4,REGION VII-CENTRAL VISAYAS,22/04/2018
7,REGION VII-CENTRAL VISAYAS,29/04/2018
2,REGION VII-CENTRAL VISAYAS,05/06/2018
8,REGION VII-CENTRAL VISAYAS,13/05/2018
6,REGION VII-CENTRAL VISAYAS,20/05/2018
4,REGION VII-CENTRAL VISAYAS,27/05/2018
7,REGION VII-CENTRAL VISAYAS,06/03/2018
9,REGION VII-CENTRAL VISAYAS,06/10/2018
7,REGION VII-CENTRAL VISAYAS,17/06/2018
8,REGION VII-CENTRAL VISAYAS,24/06/2018
9,REGION VII-CENTRAL VISAYAS,07/01/2018
22,REGION VII-CENTRAL VISAYAS,07/08/2018
27,REGION VII-CENTRAL VISAYAS,15/07/2018
26,REGION VII-CENTRAL VISAYAS,22/07/2018
37,REGION VII-CENTRAL VISAYAS,29/07/2018
61,REGION VII-CENTRAL VISAYAS,08/05/2018
117,REGION VII-CENTRAL VISAYAS,08/12/2018
113,REGION VII-CENTRAL VISAYAS,19/08/2018
69,REGION VII-CENTRAL VISAYAS,26/08/2018
79,REGION VII-CENTRAL VISAYAS,09/02/2018
66,REGION VII-CENTRAL VISAYAS,09/09/2018
78,REGION VII-CENTRAL VISAYAS,16/09/2018
72,REGION VII-CENTRAL VISAYAS,23/09/2018
97,REGION VII-CENTRAL VISAYAS,30/09/2018
89,REGION VII-CENTRAL VISAYAS,10/07/2018
141,REGION VII-CENTRAL VISAYAS,14/10/2018
203,REGION VII-CENTRAL VISAYAS,21/10/2018
375,REGION VII-CENTRAL VISAYAS,28/10/2018
366,REGION VII-CENTRAL VISAYAS,11/04/2018
480,REGION VII-CENTRAL VISAYAS,11/11/2018
477,REGION VII-CENTRAL VISAYAS,18/11/2018
87,REGION VII-CENTRAL VISAYAS,25/11/2018
404,REGION VII-CENTRAL VISAYAS,12/02/2018
359,REGION VII-CENTRAL VISAYAS,12/09/2018
302,REGION VII-CENTRAL VISAYAS,16/12/2018
254,REGION VII-CENTRAL VISAYAS,23/12/2018
225,REGION VII-CENTRAL VISAYAS,30/12/2018
56,REGION VII-CENTRAL VISAYAS,01/07/2018
78,REGION VII-CENTRAL VISAYAS,14/01/2018
58,REGION VII-CENTRAL VISAYAS,21/01/2018
75,REGION VII-CENTRAL VISAYAS,28/01/2018
69,REGION VII-CENTRAL VISAYAS,02/04/2018
62,REGION VII-CENTRAL VISAYAS,02/11/2018
56,REGION VII-CENTRAL VISAYAS,18/02/2018
48,REGION VII-CENTRAL VISAYAS,25/02/2018
45,REGION VII-CENTRAL VISAYAS,03/04/2018
52,REGION VII-CENTRAL VISAYAS,03/11/2018
43,REGION VII-CENTRAL VISAYAS,18/03/2018
36,REGION VII-CENTRAL VISAYAS,25/03/2018
33,REGION VII-CENTRAL VISAYAS,04/01/2018
24,REGION VII-CENTRAL VISAYAS,04/08/2018
22,REGION VII-CENTRAL VISAYAS,15/04/2018
17,REGION VII-CENTRAL VISAYAS,22/04/2018
22,REGION VII-CENTRAL VISAYAS,29/04/2018
21,REGION VII-CENTRAL VISAYAS,05/06/2018
22,REGION VII-CENTRAL VISAYAS,13/05/2018
21,REGION VII-CENTRAL VISAYAS,20/05/2018
20,REGION VII-CENTRAL VISAYAS,27/05/2018
27,REGION VII-CENTRAL VISAYAS,06/03/2018
37,REGION VII-CENTRAL VISAYAS,06/10/2018
44,REGION VII-CENTRAL VISAYAS,17/06/2018
77,REGION VII-CENTRAL VISAYAS,24/06/2018
45,REGION VII-CENTRAL VISAYAS,07/01/2018
58,REGION VII-CENTRAL VISAYAS,07/08/2018
89,REGION VII-CENTRAL VISAYAS,15/07/2018
129,REGION VII-CENTRAL VISAYAS,22/07/2018
125,REGION VII-CENTRAL VISAYAS,29/07/2018
142,REGION VII-CENTRAL VISAYAS,08/05/2018
170,REGION VII-CENTRAL VISAYAS,08/12/2018
190,REGION VII-CENTRAL VISAYAS,19/08/2018
191,REGION VII-CENTRAL VISAYAS,26/08/2018
210,REGION VII-CENTRAL VISAYAS,09/02/2018
176,REGION VII-CENTRAL VISAYAS,09/09/2018
149,REGION VII-CENTRAL VISAYAS,16/09/2018
188,REGION VII-CENTRAL VISAYAS,23/09/2018
263,REGION VII-CENTRAL VISAYAS,30/09/2018
253,REGION VII-CENTRAL VISAYAS,10/07/2018
290,REGION VII-CENTRAL VISAYAS,14/10/2018
313,REGION VII-CENTRAL VISAYAS,21/10/2018
249,REGION VII-CENTRAL VISAYAS,28/10/2018
279,REGION VII-CENTRAL VISAYAS,11/04/2018
317,REGION VII-CENTRAL VISAYAS,11/11/2018
327,REGION VII-CENTRAL VISAYAS,18/11/2018
310,REGION VII-CENTRAL VISAYAS,25/11/2018
328,REGION VII-CENTRAL VISAYAS,12/02/2018
402,REGION VII-CENTRAL VISAYAS,12/09/2018
335,REGION VII-CENTRAL VISAYAS,16/12/2018
273,REGION VII-CENTRAL VISAYAS,23/12/2018
237,REGION VII-CENTRAL VISAYAS,30/12/2018
32,REGION VII-CENTRAL VISAYAS,01/07/2018
37,REGION VII-CENTRAL VISAYAS,14/01/2018
36,REGION VII-CENTRAL VISAYAS,21/01/2018
24,REGION VII-CENTRAL VISAYAS,28/01/2018
33,REGION VII-CENTRAL VISAYAS,02/04/2018
36,REGION VII-CENTRAL VISAYAS,02/11/2018
32,REGION VII-CENTRAL VISAYAS,18/02/2018
32,REGION VII-CENTRAL VISAYAS,25/02/2018
25,REGION VII-CENTRAL VISAYAS,03/04/2018
27,REGION VII-CENTRAL VISAYAS,03/11/2018
26,REGION VII-CENTRAL VISAYAS,18/03/2018
20,REGION VII-CENTRAL VISAYAS,25/03/2018
12,REGION VII-CENTRAL VISAYAS,04/01/2018
17,REGION VII-CENTRAL VISAYAS,04/08/2018
27,REGION VII-CENTRAL VISAYAS,15/04/2018
14,REGION VII-CENTRAL VISAYAS,22/04/2018
18,REGION VII-CENTRAL VISAYAS,29/04/2018
18,REGION VII-CENTRAL VISAYAS,05/06/2018
19,REGION VII-CENTRAL VISAYAS,13/05/2018
29,REGION VII-CENTRAL VISAYAS,20/05/2018
18,REGION VII-CENTRAL VISAYAS,27/05/2018
29,REGION VII-CENTRAL VISAYAS,06/03/2018
32,REGION VII-CENTRAL VISAYAS,06/10/2018
44,REGION VII-CENTRAL VISAYAS,17/06/2018
57,REGION VII-CENTRAL VISAYAS,24/06/2018
48,REGION VII-CENTRAL VISAYAS,07/01/2018
84,REGION VII-CENTRAL VISAYAS,07/08/2018
69,REGION VII-CENTRAL VISAYAS,15/07/2018
98,REGION VII-CENTRAL VISAYAS,22/07/2018
94,REGION VII-CENTRAL VISAYAS,29/07/2018
125,REGION VII-CENTRAL VISAYAS,08/05/2018
123,REGION VII-CENTRAL VISAYAS,08/12/2018
167,REGION VII-CENTRAL VISAYAS,19/08/2018
136,REGION VII-CENTRAL VISAYAS,26/08/2018
135,REGION VII-CENTRAL VISAYAS,09/02/2018
125,REGION VII-CENTRAL VISAYAS,09/09/2018
86,REGION VII-CENTRAL VISAYAS,16/09/2018
75,REGION VII-CENTRAL VISAYAS,23/09/2018
92,REGION VII-CENTRAL VISAYAS,30/09/2018
98,REGION VII-CENTRAL VISAYAS,10/07/2018
106,REGION VII-CENTRAL VISAYAS,14/10/2018
102,REGION VII-CENTRAL VISAYAS,21/10/2018
108,REGION VII-CENTRAL VISAYAS,28/10/2018
108,REGION VII-CENTRAL VISAYAS,11/04/2018
13,REGION VII-CENTRAL VISAYAS,11/11/2018
123,REGION VII-CENTRAL VISAYAS,18/11/2018
92,REGION VII-CENTRAL VISAYAS,25/11/2018
87,REGION VII-CENTRAL VISAYAS,12/02/2018
76,REGION VII-CENTRAL VISAYAS,12/09/2018
79,REGION VII-CENTRAL VISAYAS,16/12/2018
66,REGION VII-CENTRAL VISAYAS,23/12/2018
64,REGION VII-CENTRAL VISAYAS,30/12/2018
12,REGION VII-CENTRAL VISAYAS,01/07/2018
9,REGION VII-CENTRAL VISAYAS,14/01/2018
21,REGION VII-CENTRAL VISAYAS,21/01/2018
15,REGION VII-CENTRAL VISAYAS,28/01/2018
18,REGION VII-CENTRAL VISAYAS,02/04/2018
13,REGION VII-CENTRAL VISAYAS,02/11/2018
8,REGION VII-CENTRAL VISAYAS,18/02/2018
11,REGION VII-CENTRAL VISAYAS,25/02/2018
11,REGION VII-CENTRAL VISAYAS,03/04/2018
11,REGION VII-CENTRAL VISAYAS,03/11/2018
12,REGION VII-CENTRAL VISAYAS,18/03/2018
8,REGION VII-CENTRAL VISAYAS,25/03/2018
9,REGION VII-CENTRAL VISAYAS,04/01/2018
5,REGION VII-CENTRAL VISAYAS,04/08/2018
21,REGION VII-CENTRAL VISAYAS,15/04/2018
10,REGION VII-CENTRAL VISAYAS,22/04/2018
8,REGION VII-CENTRAL VISAYAS,29/04/2018
3,REGION VII-CENTRAL VISAYAS,05/06/2018
9,REGION VII-CENTRAL VISAYAS,13/05/2018
18,REGION VII-CENTRAL VISAYAS,20/05/2018
15,REGION VII-CENTRAL VISAYAS,27/05/2018
16,REGION VII-CENTRAL VISAYAS,06/03/2018
17,REGION VII-CENTRAL VISAYAS,06/10/2018
25,REGION VII-CENTRAL VISAYAS,17/06/2018
26,REGION VII-CENTRAL VISAYAS,24/06/2018
32,REGION VII-CENTRAL VISAYAS,07/01/2018
34,REGION VII-CENTRAL VISAYAS,07/08/2018
48,REGION VII-CENTRAL VISAYAS,15/07/2018
29,REGION VII-CENTRAL VISAYAS,22/07/2018
49,REGION VII-CENTRAL VISAYAS,29/07/2018
71,REGION VII-CENTRAL VISAYAS,08/05/2018
65,REGION VII-CENTRAL VISAYAS,08/12/2018
74,REGION VII-CENTRAL VISAYAS,19/08/2018
72,REGION VII-CENTRAL VISAYAS,26/08/2018
55,REGION VII-CENTRAL VISAYAS,09/02/2018
42,REGION VII-CENTRAL VISAYAS,09/09/2018
41,REGION VII-CENTRAL VISAYAS,16/09/2018
30,REGION VII-CENTRAL VISAYAS,23/09/2018
63,REGION VII-CENTRAL VISAYAS,30/09/2018
58,REGION VII-CENTRAL VISAYAS,10/07/2018
67,REGION VII-CENTRAL VISAYAS,14/10/2018
65,REGION VII-CENTRAL VISAYAS,21/10/2018
48,REGION VII-CENTRAL VISAYAS,28/10/2018
84,REGION VII-CENTRAL VISAYAS,11/04/2018
91,REGION VII-CENTRAL VISAYAS,11/11/2018
85,REGION VII-CENTRAL VISAYAS,18/11/2018
36,REGION VII-CENTRAL VISAYAS,25/11/2018
67,REGION VII-CENTRAL VISAYAS,12/02/2018
87,REGION VII-CENTRAL VISAYAS,12/09/2018
83,REGION VII-CENTRAL VISAYAS,16/12/2018
51,REGION VII-CENTRAL VISAYAS,23/12/2018
94,REGION VII-CENTRAL VISAYAS,30/12/2018
7,REGION VII-CENTRAL VISAYAS,01/07/2018
15,REGION VII-CENTRAL VISAYAS,14/01/2018
11,REGION VII-CENTRAL VISAYAS,21/01/2018
16,REGION VII-CENTRAL VISAYAS,28/01/2018
10,REGION VII-CENTRAL VISAYAS,02/04/2018
10,REGION VII-CENTRAL VISAYAS,02/11/2018
10,REGION VII-CENTRAL VISAYAS,18/02/2018
13,REGION VII-CENTRAL VISAYAS,25/02/2018
22,REGION VII-CENTRAL VISAYAS,03/04/2018
11,REGION VII-CENTRAL VISAYAS,03/11/2018
11,REGION VII-CENTRAL VISAYAS,18/03/2018
8,REGION VII-CENTRAL VISAYAS,25/03/2018
7,REGION VII-CENTRAL VISAYAS,04/01/2018
6,REGION VII-CENTRAL VISAYAS,04/08/2018
3,REGION VII-CENTRAL VISAYAS,15/04/2018
5,REGION VII-CENTRAL VISAYAS,22/04/2018
1,REGION VII-CENTRAL VISAYAS,29/04/2018
3,REGION VII-CENTRAL VISAYAS,05/06/2018
6,REGION VII-CENTRAL VISAYAS,13/05/2018
5,REGION VII-CENTRAL VISAYAS,20/05/2018
6,REGION VII-CENTRAL VISAYAS,27/05/2018
7,REGION VII-CENTRAL VISAYAS,06/03/2018
8,REGION VII-CENTRAL VISAYAS,06/10/2018
11,REGION VII-CENTRAL VISAYAS,17/06/2018
14,REGION VII-CENTRAL VISAYAS,24/06/2018
11,REGION VII-CENTRAL VISAYAS,07/01/2018
14,REGION VII-CENTRAL VISAYAS,07/08/2018
10,REGION VII-CENTRAL VISAYAS,15/07/2018
19,REGION VII-CENTRAL VISAYAS,22/07/2018
33,REGION VII-CENTRAL VISAYAS,29/07/2018
32,REGION VII-CENTRAL VISAYAS,08/05/2018
42,REGION VII-CENTRAL VISAYAS,08/12/2018
37,REGION VII-CENTRAL VISAYAS,19/08/2018
42,REGION VII-CENTRAL VISAYAS,26/08/2018
53,REGION VII-CENTRAL VISAYAS,09/02/2018
48,REGION VII-CENTRAL VISAYAS,09/09/2018
41,REGION VII-CENTRAL VISAYAS,16/09/2018
38,REGION VII-CENTRAL VISAYAS,23/09/2018
37,REGION VII-CENTRAL VISAYAS,30/09/2018
38,REGION VII-CENTRAL VISAYAS,10/07/2018
33,REGION VII-CENTRAL VISAYAS,14/10/2018
43,REGION VII-CENTRAL VISAYAS,21/10/2018
47,REGION VII-CENTRAL VISAYAS,28/10/2018
43,REGION VII-CENTRAL VISAYAS,11/04/2018
65,REGION VII-CENTRAL VISAYAS,11/11/2018
52,REGION VII-CENTRAL VISAYAS,18/11/2018
54,REGION VII-CENTRAL VISAYAS,25/11/2018
49,REGION VII-CENTRAL VISAYAS,12/02/2018
61,REGION VII-CENTRAL VISAYAS,12/09/2018
34,REGION VII-CENTRAL VISAYAS,16/12/2018
36,REGION VII-CENTRAL VISAYAS,23/12/2018
41,REGION VII-CENTRAL VISAYAS,30/12/2018
24,REGION VII-CENTRAL VISAYAS,01/07/2018
33,REGION VII-CENTRAL VISAYAS,14/01/2018
17,REGION VII-CENTRAL VISAYAS,21/01/2018
18,REGION VII-CENTRAL VISAYAS,28/01/2018
18,REGION VII-CENTRAL VISAYAS,02/04/2018
17,REGION VII-CENTRAL VISAYAS,02/11/2018
20,REGION VII-CENTRAL VISAYAS,18/02/2018
10,REGION VII-CENTRAL VISAYAS,25/02/2018
12,REGION VII-CENTRAL VISAYAS,03/04/2018
18,REGION VII-CENTRAL VISAYAS,03/11/2018
11,REGION VII-CENTRAL VISAYAS,18/03/2018
19,REGION VII-CENTRAL VISAYAS,25/03/2018
4,REGION VII-CENTRAL VISAYAS,04/01/2018
13,REGION VII-CENTRAL VISAYAS,04/08/2018
29,REGION VII-CENTRAL VISAYAS,15/04/2018
10,REGION VII-CENTRAL VISAYAS,22/04/2018
20,REGION VII-CENTRAL VISAYAS,29/04/2018
18,REGION VII-CENTRAL VISAYAS,05/06/2018
13,REGION VII-CENTRAL VISAYAS,13/05/2018
12,REGION VII-CENTRAL VISAYAS,20/05/2018
20,REGION VII-CENTRAL VISAYAS,27/05/2018
26,REGION VII-CENTRAL VISAYAS,06/03/2018
30,REGION VII-CENTRAL VISAYAS,06/10/2018
32,REGION VII-CENTRAL VISAYAS,17/06/2018
35,REGION VII-CENTRAL VISAYAS,24/06/2018
49,REGION VII-CENTRAL VISAYAS,07/01/2018
45,REGION VII-CENTRAL VISAYAS,07/08/2018
50,REGION VII-CENTRAL VISAYAS,15/07/2018
59,REGION VII-CENTRAL VISAYAS,22/07/2018
76,REGION VII-CENTRAL VISAYAS,29/07/2018
73,REGION VII-CENTRAL VISAYAS,08/05/2018
97,REGION VII-CENTRAL VISAYAS,08/12/2018
77,REGION VII-CENTRAL VISAYAS,19/08/2018
104,REGION VII-CENTRAL VISAYAS,26/08/2018
100,REGION VII-CENTRAL VISAYAS,09/02/2018
86,REGION VII-CENTRAL VISAYAS,09/09/2018
68,REGION VII-CENTRAL VISAYAS,16/09/2018
97,REGION VII-CENTRAL VISAYAS,23/09/2018
96,REGION VII-CENTRAL VISAYAS,30/09/2018
90,REGION VII-CENTRAL VISAYAS,10/07/2018
95,REGION VII-CENTRAL VISAYAS,14/10/2018
130,REGION VII-CENTRAL VISAYAS,21/10/2018
120,REGION VII-CENTRAL VISAYAS,28/10/2018
142,REGION VII-CENTRAL VISAYAS,11/04/2018
129,REGION VII-CENTRAL VISAYAS,11/11/2018
124,REGION VII-CENTRAL VISAYAS,18/11/2018
168,REGION VII-CENTRAL VISAYAS,25/11/2018
111,REGION VII-CENTRAL VISAYAS,12/02/2018
123,REGION VII-CENTRAL VISAYAS,12/09/2018
121,REGION VII-CENTRAL VISAYAS,16/12/2018
112,REGION VII-CENTRAL VISAYAS,23/12/2018
120,REGION VII-CENTRAL VISAYAS,30/12/2018
3,REGION VII-CENTRAL VISAYAS,01/07/2018
1,REGION VII-CENTRAL VISAYAS,14/01/2018
1,REGION VII-CENTRAL VISAYAS,21/01/2018
1,REGION VII-CENTRAL VISAYAS,28/01/2018
3,REGION VII-CENTRAL VISAYAS,02/04/2018
1,REGION VII-CENTRAL VISAYAS,02/11/2018
2,REGION VII-CENTRAL VISAYAS,18/02/2018
3,REGION VII-CENTRAL VISAYAS,25/02/2018
2,REGION VII-CENTRAL VISAYAS,03/04/2018
2,REGION VII-CENTRAL VISAYAS,03/11/2018
6,REGION VII-CENTRAL VISAYAS,18/03/2018
0,REGION VII-CENTRAL VISAYAS,25/03/2018
2,REGION VII-CENTRAL VISAYAS,04/01/2018
3,REGION VII-CENTRAL VISAYAS,04/08/2018
1,REGION VII-CENTRAL VISAYAS,15/04/2018
4,REGION VII-CENTRAL VISAYAS,22/04/2018
3,REGION VII-CENTRAL VISAYAS,29/04/2018
5,REGION VII-CENTRAL VISAYAS,05/06/2018
1,REGION VII-CENTRAL VISAYAS,13/05/2018
5,REGION VII-CENTRAL VISAYAS,20/05/2018
1,REGION VII-CENTRAL VISAYAS,27/05/2018
7,REGION VII-CENTRAL VISAYAS,06/03/2018
1,REGION VII-CENTRAL VISAYAS,06/10/2018
2,REGION VII-CENTRAL VISAYAS,17/06/2018
1,REGION VII-CENTRAL VISAYAS,24/06/2018
5,REGION VII-CENTRAL VISAYAS,07/01/2018
3,REGION VII-CENTRAL VISAYAS,07/08/2018
7,REGION VII-CENTRAL VISAYAS,15/07/2018
1,REGION VII-CENTRAL VISAYAS,22/07/2018
5,REGION VII-CENTRAL VISAYAS,29/07/2018
2,REGION VII-CENTRAL VISAYAS,08/05/2018
7,REGION VII-CENTRAL VISAYAS,08/12/2018
15,REGION VII-CENTRAL VISAYAS,19/08/2018
3,REGION VII-CENTRAL VISAYAS,26/08/2018
11,REGION VII-CENTRAL VISAYAS,09/02/2018
6,REGION VII-CENTRAL VISAYAS,09/09/2018
12,REGION VII-CENTRAL VISAYAS,16/09/2018
4,REGION VII-CENTRAL VISAYAS,23/09/2018
11,REGION VII-CENTRAL VISAYAS,30/09/2018
4,REGION VII-CENTRAL VISAYAS,10/07/2018
2,REGION VII-CENTRAL VISAYAS,14/10/2018
11,REGION VII-CENTRAL VISAYAS,21/10/2018
7,REGION VII-CENTRAL VISAYAS,28/10/2018
13,REGION VII-CENTRAL VISAYAS,11/04/2018
17,REGION VII-CENTRAL VISAYAS,11/11/2018
19,REGION VII-CENTRAL VISAYAS,18/11/2018
22,REGION VII-CENTRAL VISAYAS,25/11/2018
10,REGION VII-CENTRAL VISAYAS,12/02/2018
5,REGION VII-CENTRAL VISAYAS,12/09/2018
12,REGION VII-CENTRAL VISAYAS,16/12/2018
7,REGION VII-CENTRAL VISAYAS,23/12/2018
10,REGION VII-CENTRAL VISAYAS,30/12/2018
3,REGION VII-EASTERN VISAYAS,01/07/2018
1,REGION VII-EASTERN VISAYAS,14/01/2018
0,REGION VII-EASTERN VISAYAS,21/01/2018
2,REGION VII-EASTERN VISAYAS,28/01/2018
4,REGION VII-EASTERN VISAYAS,02/04/2018
2,REGION VII-EASTERN VISAYAS,02/11/2018
0,REGION VII-EASTERN VISAYAS,18/02/2018
0,REGION VII-EASTERN VISAYAS,25/02/2018
0,REGION VII-EASTERN VISAYAS,03/04/2018
3,REGION VII-EASTERN VISAYAS,03/11/2018
4,REGION VII-EASTERN VISAYAS,18/03/2018
0,REGION VII-EASTERN VISAYAS,25/03/2018
3,REGION VII-EASTERN VISAYAS,04/01/2018
1,REGION VII-EASTERN VISAYAS,04/08/2018
0,REGION VII-EASTERN VISAYAS,15/04/2018
2,REGION VII-EASTERN VISAYAS,22/04/2018
0,REGION VII-EASTERN VISAYAS,29/04/2018
0,REGION VII-EASTERN VISAYAS,05/06/2018
1,REGION VII-EASTERN VISAYAS,13/05/2018
2,REGION VII-EASTERN VISAYAS,20/05/2018
5,REGION VII-EASTERN VISAYAS,27/05/2018
2,REGION VII-EASTERN VISAYAS,06/03/2018
3,REGION VII-EASTERN VISAYAS,06/10/2018
5,REGION VII-EASTERN VISAYAS,17/06/2018
2,REGION VII-EASTERN VISAYAS,24/06/2018
2,REGION VII-EASTERN VISAYAS,07/01/2018
3,REGION VII-EASTERN VISAYAS,07/08/2018
4,REGION VII-EASTERN VISAYAS,15/07/2018
8,REGION VII-EASTERN VISAYAS,22/07/2018
2,REGION VII-EASTERN VISAYAS,29/07/2018
9,REGION VII-EASTERN VISAYAS,08/05/2018
6,REGION VII-EASTERN VISAYAS,08/12/2018
7,REGION VII-EASTERN VISAYAS,19/08/2018
6,REGION VII-EASTERN VISAYAS,26/08/2018
15,REGION VII-EASTERN VISAYAS,09/02/2018
15,REGION VII-EASTERN VISAYAS,09/09/2018
5,REGION VII-EASTERN VISAYAS,16/09/2018
15,REGION VII-EASTERN VISAYAS,23/09/2018
10,REGION VII-EASTERN VISAYAS,30/09/2018
19,REGION VII-EASTERN VISAYAS,10/07/2018
27,REGION VII-EASTERN VISAYAS,14/10/2018
29,REGION VII-EASTERN VISAYAS,21/10/2018
26,REGION VII-EASTERN VISAYAS,28/10/2018
13,REGION VII-EASTERN VISAYAS,11/04/2018
18,REGION VII-EASTERN VISAYAS,11/11/2018
20,REGION VII-EASTERN VISAYAS,18/11/2018
12,REGION VII-EASTERN VISAYAS,25/11/2018
9,REGION VII-EASTERN VISAYAS,12/02/2018
11,REGION VII-EASTERN VISAYAS,12/09/2018
16,REGION VII-EASTERN VISAYAS,16/12/2018
19,REGION VII-EASTERN VISAYAS,23/12/2018
14,REGION VII-EASTERN VISAYAS,30/12/2018
18,REGION VII-EASTERN VISAYAS,01/07/2018
50,REGION VII-EASTERN VISAYAS,14/01/2018
18,REGION VII-EASTERN VISAYAS,21/01/2018
13,REGION VII-EASTERN VISAYAS,28/01/2018
10,REGION VII-EASTERN VISAYAS,02/04/2018
10,REGION VII-EASTERN VISAYAS,02/11/2018
6,REGION VII-EASTERN VISAYAS,18/02/2018
3,REGION VII-EASTERN VISAYAS,25/02/2018
2,REGION VII-EASTERN VISAYAS,03/04/2018
3,REGION VII-EASTERN VISAYAS,03/11/2018
3,REGION VII-EASTERN VISAYAS,18/03/2018
4,REGION VII-EASTERN VISAYAS,25/03/2018
7,REGION VII-EASTERN VISAYAS,04/01/2018
4,REGION VII-EASTERN VISAYAS,04/08/2018
2,REGION VII-EASTERN VISAYAS,15/04/2018
3,REGION VII-EASTERN VISAYAS,22/04/2018
1,REGION VII-EASTERN VISAYAS,29/04/2018
0,REGION VII-EASTERN VISAYAS,05/06/2018
